datetime1h,whale_net_usd,whale_net_usd_24h,whale_burst_flag,etow_usd_log,etow_coins_log,whale_txn_count_log,wtoe_usd_log,wtoe_coins_log
2025-06-02 00:00:00+00:00,70372038,496608633.0,0,0.0,0.0,-0.6065160746392584,18.06930656893861,6.502790045915623
2025-06-02 01:00:00+00:00,68647045,480987728.0,0,0.0,0.0,-0.6065160746392584,18.044488659390826,6.476972362889683
2025-06-02 02:00:00+00:00,94046617,501481354.0,0,0.0,0.0,-0.6065160746392584,18.35930115346879,6.795705775173514
2025-06-02 07:00:00+00:00,72587518,478706908.0,0,0.0,0.0,-0.6065160746392584,18.100303550415465,6.536691597591305
2025-06-02 08:00:00+00:00,94664111,521854945.0,0,0.0,0.0,-0.6065160746392584,18.36584552117775,6.8001700683022
2025-06-02 09:00:00+00:00,63258823,1269793971.0,0,0.0,0.0,-0.6065160746392584,17.962745185722728,6.403574197934815
2025-06-02 11:00:00+00:00,83333970,1321587938.0,0,0.0,0.0,-0.6065160746392584,18.238366839129135,6.683360945766275
2025-06-02 13:00:00+00:00,74329678,1406835123.0,0,0.0,0.0,-0.6065160746392584,18.12402087811284,6.570882962339584
2025-06-02 15:00:00+00:00,-103948843,1250606001.0,0,18.459409451475338,6.90875477931522,-0.6065160746392584,0.0,0.0
2025-06-02 17:00:00+00:00,657753751,1844093675.0,1,18.103712576337752,6.54965074223381,1.5974066643536267,20.409361814563834,8.853808274977197
2025-06-02 18:00:00+00:00,354610644,2105598123.0,1,0.0,0.0,1.5974066643536267,19.68653097089435,8.130942302231878
2025-06-02 19:00:00+00:00,1528579611,3541082136.0,1,0.0,0.0,1.5974066643536267,21.147604782989486,9.591307848483947
2025-06-02 20:00:00+00:00,-107427847,3326313068.0,0,18.492329998793572,6.932447891572509,-0.6065160746392584,0.0,0.0
2025-06-02 22:00:00+00:00,55966272,3329850637.0,0,0.0,0.0,-0.6065160746392584,17.84025979940614,6.274762021241939
2025-06-03 00:00:00+00:00,95326771,3374127521.0,0,0.0,0.0,-0.6065160746392584,18.37282125257263,6.80128303447162
2025-06-03 02:00:00+00:00,73223528,3391471548.0,0,0.0,0.0,-0.6065160746392584,18.10902736170879,6.542471960506805
2025-06-03 03:00:00+00:00,139206759,3471908588.0,1,0.0,0.0,1.5974066643536267,18.75147086790383,7.1846291527173145
2025-06-03 05:00:00+00:00,94241375,3472332497.0,0,0.0,0.0,-0.6065160746392584,18.361369878779634,6.796823718274855
2025-06-03 06:00:00+00:00,83253625,3724916276.0,0,0.0,0.0,-0.6065160746392584,18.237402241431866,6.673297967767654
2025-06-03 07:00:00+00:00,1203547697,4868605310.0,1,0.0,0.0,1.5974066643536267,20.908539447139894,9.342946336524205
2025-06-03 09:00:00+00:00,94271347,4874173741.0,0,0.0,0.0,-0.6065160746392584,18.36168786262302,6.799055862058796
2025-06-03 12:00:00+00:00,109025057,4902733471.0,1,0.0,0.0,1.5974066643536267,18.507088303681037,6.942156705699469
2025-06-03 14:00:00+00:00,-79695930,4891599923.0,0,18.193729088504824,6.617402977974478,-0.6065160746392584,0.0,0.0
2025-06-03 15:00:00+00:00,682077994,5501251611.0,0,0.0,0.0,-0.6065160746392584,20.34065457143897,8.764209507142004
2025-06-03 16:00:00+00:00,91262325,5522141898.0,0,0.0,0.0,-0.6065160746392584,18.329248620756523,6.754604099487962
2025-06-03 18:00:00+00:00,52588611,5506083464.0,0,0.0,0.0,-0.6065160746392584,17.77801015236688,6.210600077024653
2025-06-03 22:00:00+00:00,60391391,5472428238.0,0,0.0,0.0,-0.6065160746392584,17.916357136192303,6.349138991379798
2025-06-04 01:00:00+00:00,52418270,5452258990.0,0,0.0,0.0,-0.6065160746392584,17.774765771721516,6.208590026096629
2025-06-04 08:00:00+00:00,780622171,6138217050.0,0,0.0,0.0,-0.6065160746392584,20.475601816099363,8.909505512946101
2025-06-04 09:00:00+00:00,120256211,6195214438.0,1,0.0,0.0,1.5974066643536267,18.605135124659522,7.037905963447182
2025-06-04 13:00:00+00:00,107602676,6219483144.0,1,0.0,0.0,1.5974066643536267,18.493956084564633,6.931471805599453
2025-06-04 14:00:00+00:00,-55508513,6089644953.0,0,17.83204697235666,6.274762021241939,-0.6065160746392584,0.0,0.0
2025-06-04 17:00:00+00:00,742984896,6936578692.0,1,18.425803321121798,6.863803391452954,1.5974066643536267,20.553068643706798,8.990067695753655
2025-06-04 23:00:00+00:00,94053437,6372878378.0,0,0.0,0.0,-0.6065160746392584,18.359373668067118,6.80128303447162
2025-06-05 02:00:00+00:00,61557055,6079824789.0,0,0.0,0.0,-0.6065160746392584,17.935475042529525,6.373319789577012
2025-06-05 03:00:00+00:00,149385520,4700630698.0,1,0.0,0.0,1.5974066643536267,18.82204091164253,7.261225091971921
2025-06-05 07:00:00+00:00,176845571,4984904116.0,1,0.0,0.0,1.5974066643536267,18.990787435134365,7.433666540166168
2025-06-05 09:00:00+00:00,62741560,4991679404.0,0,0.0,0.0,-0.6065160746392584,17.95453464087633,6.396929655216146
2025-06-05 12:00:00+00:00,-162759584,4733593049.0,0,18.907784731327986,7.3427791893318455,-0.6065160746392584,0.0,0.0
2025-06-05 14:00:00+00:00,104554093,4764923614.0,1,0.0,0.0,1.5974066643536267,18.465215141369715,6.90975328164481
2025-06-05 15:00:00+00:00,169362228,4795079083.0,1,0.0,0.0,1.7554240835584287,18.947550346017454,7.3901814282264295
2025-06-05 18:00:00+00:00,-94380102,4606457606.0,0,18.36284083559483,6.822197390620491,-0.6065160746392584,0.0,0.0
2025-06-05 23:00:00+00:00,118192941,4641396922.0,1,0.0,0.0,1.5974066643536267,18.587828948801473,7.057897937411856
2025-06-06 05:00:00+00:00,78073117,3515922342.0,0,0.0,0.0,-0.6065160746392584,18.173156355815667,6.63200177739563
2025-06-06 09:00:00+00:00,1478924657,4900575652.0,1,0.0,0.0,1.5974066643536267,21.11458107820106,9.565213693968287
2025-06-06 11:00:00+00:00,55248313,4846798908.0,0,0.0,0.0,-0.6065160746392584,17.827348382059416,6.2766434893416445
2025-06-06 15:00:00+00:00,-104631190,4821863648.0,0,18.465952258261,6.905753276311464,-0.6065160746392584,0.0,0.0
2025-06-06 16:00:00+00:00,-117686440,4022099214.0,0,18.583534365934362,7.02197642307216,-0.6065160746392584,0.0,0.0
2025-06-09 06:00:00+00:00,197437188,4128274077.0,1,0.0,0.0,1.5974066643536267,19.100931061343317,7.5352967024440884
2025-06-09 12:00:00+00:00,75299107,4150984573.0,0,0.0,0.0,-0.6065160746392584,18.136978846750424,6.55250788703459
2025-06-09 13:00:00+00:00,58869731,4149462913.0,0,0.0,0.0,-0.6065160746392584,17.890837628590482,6.304448802421981
2025-06-09 14:00:00+00:00,204251163,4301295806.0,1,0.0,0.0,1.5974066643536267,19.134860990586557,7.5480289699350145
